pressure_fraction   density_c[fm-3]     M[Ms]               R[km]               
0.000519117         0.155469            0.230304            14.2754             
0.000520074         0.155568            0.230558            14.2699             
0.000521033         0.155666            0.230812            14.2645             
0.000521994         0.155765            0.231067            14.2591             
0.000522957         0.155864            0.231322            14.2537             
0.000523921         0.155963            0.231577            14.2483             
0.000524887         0.156062            0.231833            14.2429             
0.000525855         0.156162            0.23209             14.2376             
0.000526824         0.156261            0.232347            14.2322             
0.000527796         0.156361            0.232604            14.2269             
0.000528769         0.156461            0.232861            14.2215             
0.000529744         0.156561            0.233119            14.2162             
0.000530721         0.156662            0.233377            14.2109             
0.0005317           0.156762            0.233637            14.2056             
0.00053268          0.156863            0.233896            14.2003             
0.000533662         0.156964            0.234155            14.1951             
0.000534646         0.157065            0.234416            14.1898             
0.000535632         0.157166            0.234676            14.1846             
0.00053662          0.157268            0.234937            14.1793             
0.000537609         0.157369            0.235198            14.1741             
0.000538601         0.157471            0.23546             14.1689             
0.000539594         0.157573            0.235722            14.1637             
0.000540589         0.157676            0.235984            14.1585             
0.000541586         0.157778            0.236247            14.1534             
0.000542584         0.157881            0.236511            14.1482             
0.000543585         0.157983            0.236775            14.143              
0.000544587         0.158086            0.237039            14.1379             
0.000545591         0.15819             0.237303            14.1328             
0.000546597         0.158293            0.237568            14.1276             
0.000547605         0.158397            0.237834            14.1225             
0.000548615         0.1585              0.2381              14.1174             
0.000549626         0.158604            0.238366            14.1124             
0.00055064          0.158708            0.238632            14.1073             
0.000551655         0.158813            0.238899            14.1022             
0.000552672         0.158917            0.239167            14.0972             
0.000553692         0.159022            0.239435            14.0921             
0.000554713         0.159127            0.239703            14.0871             
0.000555735         0.159232            0.239972            14.0821             
0.00055676          0.159337            0.240241            14.0771             
0.000557787         0.159443            0.240511            14.0721             
0.000558815         0.159548            0.24078             14.0671             
0.000559846         0.159654            0.241051            14.0622             
0.000560878         0.15976             0.241322            14.0572             
0.000561912         0.159867            0.241593            14.0523             
0.000562948         0.159973            0.241864            14.0473             
0.000563986         0.16007             0.242136            14.0424             
0.000565026         0.160164            0.242409            14.0375             
0.000566068         0.160259            0.242682            14.0326             
0.000567112         0.160353            0.242955            14.0277             
0.000568158         0.160448            0.243229            14.0228             
0.000569205         0.160543            0.243503            14.0179             
0.000570255         0.160638            0.243777            14.0131             
0.000571306         0.160733            0.244052            14.0083             
0.00057236          0.160829            0.244328            14.0034             
0.000573415         0.160924            0.244603            13.9986             
0.000574473         0.16102             0.24488             13.9938             
0.000575532         0.161116            0.245156            13.989              
0.000576593         0.161212            0.245433            13.9842             
0.000577656         0.161308            0.245711            13.9794             
0.000578722         0.161405            0.245989            13.9747             
0.000579789         0.161501            0.246267            13.9699             
0.000580858         0.161598            0.246546            13.9652             
0.000581929         0.161695            0.246825            13.9604             
0.000583002         0.161792            0.247104            13.9557             
0.000584077         0.16189             0.247384            13.951              
0.000585154         0.161987            0.247665            13.9463             
0.000586233         0.162085            0.247946            13.9416             
0.000587314         0.162183            0.248227            13.9369             
0.000588397         0.162281            0.248508            13.9323             
0.000589482         0.162379            0.24879             13.9276             
0.000590569         0.162478            0.249073            13.923              
0.000591658         0.162576            0.249356            13.9183             
0.000592749         0.162675            0.249639            13.9137             
0.000593842         0.162774            0.249923            13.9091             
0.000594937         0.162873            0.250207            13.9045             
0.000596034         0.162972            0.250492            13.8999             
0.000597133         0.163072            0.250777            13.8953             
0.000598234         0.163172            0.251063            13.8907             
0.000599337         0.163272            0.251349            13.8862             
0.000600442         0.163372            0.251635            13.8816             
0.000601549         0.163472            0.251922            13.8771             
0.000602658         0.163572            0.252209            13.8726             
0.00060377          0.163673            0.252497            13.8681             
0.000604883         0.163774            0.252785            13.8636             
0.000605998         0.163875            0.253073            13.859              
0.000607116         0.163976            0.253362            13.8546             
0.000608235         0.164077            0.253652            13.8501             
0.000609357         0.164179            0.253942            13.8456             
0.000610481         0.164281            0.254232            13.8412             
0.000611606         0.164383            0.254523            13.8367             
0.000612734         0.164485            0.254814            13.8323             
0.000613864         0.164587            0.255105            13.8279             
0.000614996         0.16469             0.255397            13.8235             
0.00061613          0.164792            0.25569             13.8191             
0.000617266         0.164895            0.255983            13.8147             
0.000618404         0.164998            0.256276            13.8103             
0.000619544         0.165102            0.256569            13.8059             
0.000620687         0.165205            0.256864            13.8016             
0.000621831         0.165309            0.257158            13.7972             
0.000622978         0.165413            0.257454            13.7929             
0.000624127         0.165517            0.257749            13.7886             
0.000625277         0.165621            0.258045            13.7842             
0.00062643          0.165725            0.258341            13.7799             
0.000627585         0.16583             0.258638            13.7756             
0.000628743         0.165935            0.258936            13.7713             
0.000629902         0.16604             0.259233            13.7671             
0.000631064         0.166145            0.259531            13.7628             
0.000632227         0.16625             0.25983             13.7585             
0.000633393         0.166356            0.260129            13.7543             
0.000634561         0.166462            0.260428            13.7501             
0.000635731         0.166568            0.260728            13.7459             
0.000636903         0.166674            0.261028            13.7416             
0.000638078         0.16678             0.261329            13.7374             
0.000639254         0.166887            0.26163             13.7332             
0.000640433         0.166993            0.261932            13.729              
0.000641614         0.1671              0.262234            13.7249             
0.000642797         0.167207            0.262537            13.7207             
0.000643982         0.167315            0.26284             13.7166             
0.00064517          0.167422            0.263143            13.7124             
0.000646359         0.16753             0.263447            13.7083             
0.000647551         0.167638            0.263752            13.7042             
0.000648745         0.167746            0.264056            13.7                
0.000649942         0.167854            0.264361            13.6959             
0.00065114          0.167963            0.264667            13.6918             
0.000652341         0.168072            0.264973            13.6878             
0.000653544         0.168181            0.26528             13.6837             
0.000654749         0.16829             0.265587            13.6796             
0.000655956         0.168399            0.265894            13.6756             
0.000657165         0.168509            0.266202            13.6715             
0.000658377         0.168618            0.26651             13.6675             
0.000659591         0.168728            0.266819            13.6635             
0.000660807         0.168839            0.267128            13.6594             
0.000662026         0.168949            0.267438            13.6555             
0.000663247         0.169059            0.267748            13.6514             
0.00066447          0.16917             0.268059            13.6475             
0.000665695         0.169281            0.268369            13.6435             
0.000666922         0.169392            0.268681            13.6395             
0.000668152         0.169504            0.268993            13.6356             
0.000669384         0.169615            0.269305            13.6316             
0.000670618         0.169727            0.269618            13.6277             
0.000671855         0.169839            0.269931            13.6238             
0.000673094         0.169951            0.270245            13.6198             
0.000674335         0.170057            0.270559            13.6159             
0.000675578         0.170157            0.270873            13.612              
0.000676824         0.170257            0.271188            13.6082             
0.000678072         0.170358            0.271504            13.6043             
0.000679323         0.170458            0.27182             13.6004             
0.000680575         0.170559            0.272137            13.5966             
0.00068183          0.17066             0.272454            13.5927             
0.000683087         0.170762            0.272772            13.5888             
0.000684347         0.170863            0.27309             13.585              
0.000685609         0.170965            0.27341             13.5812             
0.000686873         0.171067            0.27373             13.5774             
0.00068814          0.171169            0.27405             13.5735             
0.000689408         0.171271            0.274372            13.5697             
0.00069068          0.171373            0.274694            13.5659             
0.000691953         0.171476            0.275017            13.5621             
0.000693229         0.171579            0.275341            13.5583             
0.000694507         0.171682            0.275665            13.5545             
0.000695788         0.171785            0.275991            13.5508             
0.000697071         0.171888            0.276317            13.547              
0.000698356         0.171992            0.276644            13.5432             
0.000699644         0.172095            0.276972            13.5395             
0.000700934         0.172199            0.277301            13.5357             
0.000702227         0.172304            0.277631            13.532              
0.000703522         0.172408            0.277962            13.5282             
0.000704819         0.172512            0.278293            13.5245             
0.000706118         0.172617            0.278626            13.5207             
0.000707421         0.172722            0.27896             13.517              
0.000708725         0.172827            0.279295            13.5133             
0.000710032         0.172932            0.27963             13.5096             
0.000711341         0.173038            0.279967            13.5059             
0.000712653         0.173143            0.280304            13.5022             
0.000713967         0.173249            0.280643            13.4985             
0.000715283         0.173355            0.280983            13.4948             
0.000716602         0.173462            0.281323            13.4911             
0.000717924         0.173568            0.281665            13.4874             
0.000719247         0.173675            0.282008            13.4838             
0.000720574         0.173782            0.282351            13.4801             
0.000721902         0.173889            0.282696            13.4764             
0.000723233         0.173996            0.283042            13.4728             
0.000724567         0.174103            0.283388            13.4691             
0.000725903         0.174211            0.283736            13.4655             
0.000727242         0.174319            0.284085            13.4619             
0.000728583         0.174427            0.284434            13.4582             
0.000729926         0.174535            0.284785            13.4546             
0.000731272         0.174643            0.285137            13.451              
0.00073262          0.174752            0.285489            13.4474             
0.000733971         0.174861            0.285842            13.4438             
0.000735325         0.17497             0.286197            13.4402             
0.000736681         0.175079            0.286552            13.4366             
0.000738039         0.175189            0.286908            13.4331             
0.0007394           0.175298            0.287265            13.4295             
0.000740763         0.175408            0.287623            13.426              
0.000742129         0.175518            0.287982            13.4224             
0.000743498         0.175628            0.288341            13.4189             
0.000744869         0.175739            0.288702            13.4153             
0.000746242         0.175849            0.289062            13.4118             
0.000747618         0.17596             0.289424            13.4083             
0.000748997         0.176071            0.289787            13.4048             
0.000750378         0.176183            0.29015             13.4013             
0.000751761         0.176294            0.290513            13.3979             
0.000753148         0.176406            0.290877            13.3944             
0.000754536         0.176518            0.291243            13.3909             
0.000755928         0.17663             0.291608            13.3875             
0.000757322         0.176742            0.291974            13.3841             
0.000758718         0.176855            0.29234             13.3807             
0.000760117         0.176967            0.292706            13.3773             
0.000761519         0.17708             0.293073            13.3739             
0.000762923         0.177193            0.293441            13.3705             
0.00076433          0.177307            0.293808            13.3671             
0.000765739         0.17742             0.294176            13.3638             
0.000767151         0.177534            0.294544            13.3604             
0.000768566         0.177648            0.294912            13.3571             
0.000769983         0.177762            0.295279            13.3538             
0.000771403         0.177876            0.295648            13.3505             
0.000772825         0.177991            0.296016            13.3472             
0.00077425          0.178106            0.296383            13.344              
0.000775678         0.178221            0.296751            13.3407             
0.000777108         0.178336            0.297118            13.3375             
0.000778541         0.178451            0.297485            13.3343             
0.000779977         0.178567            0.297852            13.3311             
0.000781415         0.178683            0.298218            13.3279             
0.000782856         0.178799            0.298583            13.3247             
0.000784299         0.178915            0.298948            13.3215             
0.000785745         0.179032            0.299313            13.3184             
0.000787194         0.179149            0.299676            13.3153             
0.000788646         0.179266            0.300039            13.3122             
0.0007901           0.179383            0.300401            13.3091             
0.000791557         0.1795              0.300761            13.3061             
0.000793016         0.179618            0.301122            13.303              
0.000794479         0.179735            0.30148             13.3                
0.000795944         0.179853            0.301838            13.297              
0.000797411         0.179972            0.302194            13.294              
0.000798882         0.180455            0.302549            13.2911             
0.000800355         0.181055            0.302902            13.2881             
0.000801831         0.181656            0.303254            13.2852             
0.000803309         0.182257            0.303603            13.2823             
0.00080479          0.18286             0.303951            13.2794             
0.000806274         0.183464            0.304296            13.2766             
0.000807761         0.184069            0.304638            13.2738             
0.000809251         0.184675            0.304978            13.271              
0.000810743         0.185283            0.305316            13.2682             
0.000812238         0.185891            0.30565             13.2655             
0.000813735         0.186501            0.305981            13.2628             
0.000815236         0.187111            0.306309            13.2601             
0.000816739         0.187723            0.306635            13.2574             
0.000818245         0.188336            0.306956            13.2548             
0.000819754         0.18895             0.307275            13.2522             
0.000821265         0.189565            0.30759             13.2496             
0.00082278          0.190181            0.307901            13.247              
0.000824297         0.190799            0.308209            13.2445             
0.000825817         0.191417            0.308514            13.242              
0.00082734          0.192037            0.308815            13.2395             
0.000828865         0.192658            0.309113            13.2371             
0.000830394         0.19328             0.309407            13.2347             
0.000831925         0.193903            0.309697            13.2323             
0.000833459         0.194528            0.309984            13.2299             
0.000834996         0.195153            0.310268            13.2275             
0.000836535         0.19578             0.310548            13.2252             
0.000838078         0.196407            0.310825            13.2229             
0.000839623         0.197036            0.311098            13.2206             
0.000841171         0.197666            0.311368            13.2183             
0.000842723         0.198298            0.311635            13.2161             
0.000844276         0.19893             0.311899            13.2139             
0.000845833         0.199564            0.31216             13.2116             
0.000847393         0.200198            0.312418            13.2094             
0.000848955         0.200834            0.312673            13.2073             
0.000850521         0.201471            0.312925            13.2051             
0.000852089         0.20211             0.313174            13.2029             
0.00085366          0.202749            0.313421            13.2008             
0.000855234         0.20339             0.313665            13.1987             
0.000856811         0.204031            0.313907            13.1966             
0.000858391         0.204674            0.314147            13.1945             
0.000859974         0.205319            0.314384            13.1924             
0.00086156          0.205964            0.31462             13.1903             
0.000863149         0.206611            0.314854            13.1882             
0.00086474          0.207258            0.315086            13.1862             
0.000866335         0.207907            0.315317            13.1841             
0.000867932         0.208557            0.315546            13.182              
0.000869533         0.209209            0.315774            13.18               
0.000871136         0.209861            0.316001            13.1779             
0.000872742         0.210098            0.316227            13.1759             
0.000874351         0.210224            0.316452            13.1738             
0.000875964         0.210349            0.316676            13.1717             
0.000877579         0.210475            0.3169              13.1697             
0.000879197         0.210601            0.317123            13.1676             
0.000880818         0.210727            0.317346            13.1656             
0.000882443         0.210853            0.317568            13.1635             
0.00088407          0.21098             0.317789            13.1615             
0.0008857           0.211107            0.318011            13.1594             
0.000887333         0.211234            0.318231            13.1573             
0.000888969         0.211361            0.318452            13.1553             
0.000890608         0.211489            0.318672            13.1532             
0.000892251         0.211617            0.318892            13.1511             
0.000893896         0.211745            0.319112            13.149              
0.000895544         0.211873            0.319332            13.147              
0.000897195         0.212002            0.319552            13.1449             
0.00089885          0.21213             0.319772            13.1428             
0.000900507         0.212259            0.319992            13.1407             
0.000902168         0.212389            0.320212            13.1386             
0.000903831         0.212518            0.320432            13.1365             
0.000905498         0.212648            0.320652            13.1344             
0.000907168         0.212778            0.320873            13.1323             
0.00090884          0.212908            0.321094            13.1302             
0.000910516         0.213038            0.321315            13.1281             
0.000912195         0.213169            0.321536            13.1259             
0.000913877         0.2133              0.321757            13.1238             
0.000915562         0.213431            0.32198             13.1217             
0.00091725          0.213563            0.322202            13.1195             
0.000918942         0.213694            0.322425            13.1174             
0.000920636         0.213826            0.322649            13.1152             
0.000922334         0.213958            0.322872            13.1131             
0.000924035         0.214091            0.323097            13.1109             
0.000925738         0.214223            0.323322            13.1087             
0.000927445         0.214356            0.323548            13.1066             
0.000929156         0.214489            0.323774            13.1044             
0.000930869         0.214622            0.324001            13.1022             
0.000932585         0.214756            0.324229            13.1                
0.000934305         0.21489             0.324457            13.0978             
0.000936028         0.215024            0.324686            13.0956             
0.000937754         0.215158            0.324916            13.0933             
0.000939483         0.215293            0.325146            13.0911             
0.000941215         0.215428            0.325378            13.0889             
0.000942951         0.215563            0.32561             13.0867             
0.00094469          0.215698            0.325843            13.0844             
0.000946432         0.215834            0.326077            13.0822             
0.000948177         0.215969            0.326311            13.0799             
0.000949925         0.216106            0.326547            13.0776             
0.000951677         0.216242            0.326783            13.0754             
0.000953431         0.216378            0.327021            13.0731             
0.00095519          0.216515            0.327259            13.0708             
0.000956951         0.216652            0.327498            13.0685             
0.000958715         0.21679             0.327738            13.0663             
0.000960483         0.216927            0.327979            13.064              
0.000962254         0.217065            0.32822             13.0616             
0.000964029         0.217203            0.328463            13.0593             
0.000965806         0.217342            0.328706            13.057              
0.000967587         0.21748             0.328951            13.0547             
0.000969371         0.217619            0.329196            13.0524             
0.000971159         0.217758            0.329442            13.05               
0.000972949         0.217897            0.329689            13.0477             
0.000974744         0.218037            0.329937            13.0454             
0.000976541         0.218177            0.330186            13.043              
0.000978342         0.218317            0.330436            13.0407             
0.000980146         0.218458            0.330686            13.0383             
0.000981953         0.218598            0.330937            13.036              
0.000983764         0.218739            0.33119             13.0336             
0.000985578         0.21888             0.331443            13.0313             
0.000987395         0.219022            0.331696            13.0289             
0.000989216         0.219163            0.331951            13.0265             
0.00099104          0.219305            0.332206            13.0242             
0.000992867         0.219448            0.332462            13.0218             
0.000994698         0.21959             0.332718            13.0194             
0.000996532         0.219733            0.332975            13.017              
0.00099837          0.219876            0.333233            13.0147             
0.00100021          0.220017            0.333491            13.0123             
0.00100205          0.220147            0.33375             13.0099             
0.0010039           0.220277            0.334009            13.0075             
0.00100575          0.220408            0.334269            13.0051             
0.00100761          0.220539            0.334529            13.0028             
0.00100947          0.220669            0.334789            13.0004             
0.00101133          0.220801            0.335051            12.998              
0.00101319          0.220932            0.335313            12.9956             
0.00101506          0.221064            0.335575            12.9932             
0.00101693          0.221196            0.335837            12.9908             
0.00101881          0.221328            0.336101            12.9885             
0.00102069          0.22146             0.336365            12.9861             
0.00102257          0.221593            0.336629            12.9837             
0.00102445          0.221725            0.336894            12.9813             
0.00102634          0.221859            0.337159            12.9789             
0.00102824          0.221992            0.337425            12.9765             
0.00103013          0.222125            0.337691            12.9741             
0.00103203          0.222259            0.337958            12.9717             
0.00103393          0.222393            0.338225            12.9693             
0.00103584          0.222528            0.338493            12.967              
0.00103775          0.222662            0.338762            12.9646             
0.00103966          0.222797            0.33903             12.9622             
0.00104158          0.222932            0.3393              12.9598             
0.0010435           0.223068            0.33957             12.9574             
0.00104543          0.223203            0.33984             12.955              
0.00104735          0.223339            0.340111            12.9526             
0.00104928          0.223475            0.340382            12.9502             
0.00105122          0.223611            0.340654            12.9478             
0.00105316          0.223748            0.340927            12.9454             
0.0010551           0.223885            0.3412              12.943              
0.00105705          0.224022            0.341473            12.9406             
0.00105899          0.224159            0.341747            12.9382             
0.00106095          0.224297            0.342021            12.9358             
0.0010629           0.224435            0.342297            12.9335             
0.00106486          0.224573            0.342572            12.9311             
0.00106683          0.224711            0.342848            12.9287             
0.00106879          0.22485             0.343125            12.9263             
0.00107076          0.224988            0.343402            12.9239             
0.00107274          0.225128            0.343679            12.9215             
0.00107472          0.225267            0.343957            12.9191             
0.0010767           0.225406            0.344236            12.9167             
0.00107868          0.225546            0.344515            12.9143             
0.00108067          0.225687            0.344795            12.9119             
0.00108267          0.225827            0.345075            12.9095             
0.00108466          0.225968            0.345355            12.9071             
0.00108666          0.226108            0.345637            12.9047             
0.00108867          0.22625             0.345918            12.9023             
0.00109067          0.226391            0.3462              12.8999             
0.00109268          0.226533            0.346483            12.8976             
0.0010947           0.226675            0.346766            12.8952             
0.00109672          0.226817            0.34705             12.8928             
0.00109874          0.226959            0.347334            12.8904             
0.00110077          0.227102            0.347619            12.888              
0.0011028           0.227245            0.347904            12.8856             
0.00110483          0.227388            0.34819             12.8832             
0.00110687          0.227532            0.348476            12.8808             
0.00110891          0.227676            0.348763            12.8784             
0.00111095          0.22782             0.349051            12.8761             
0.001113            0.227964            0.349339            12.8737             
0.00111505          0.228109            0.349627            12.8713             
0.00111711          0.228254            0.349916            12.8689             
0.00111917          0.228399            0.350206            12.8665             
0.00112123          0.228544            0.350495            12.8641             
0.0011233           0.22869             0.350786            12.8617             
0.00112537          0.228836            0.351077            12.8593             
0.00112745          0.228982            0.351369            12.857              
0.00112953          0.229129            0.351661            12.8546             
0.00113161          0.229275            0.351953            12.8522             
0.0011337           0.229422            0.352246            12.8498             
0.00113579          0.22957             0.35254             12.8474             
0.00113788          0.229717            0.352834            12.8451             
0.00113998          0.229865            0.353129            12.8427             
0.00114208          0.230012            0.353424            12.8403             
0.00114419          0.230146            0.35372             12.8379             
0.0011463           0.230281            0.354016            12.8356             
0.00114841          0.230416            0.354313            12.8332             
0.00115053          0.230552            0.35461             12.8308             
0.00115265          0.230687            0.354908            12.8284             
0.00115477          0.230823            0.355206            12.8261             
0.0011569           0.230959            0.355505            12.8237             
0.00115904          0.231096            0.355805            12.8213             
0.00116117          0.231233            0.356105            12.8189             
0.00116332          0.231369            0.356405            12.8166             
0.00116546          0.231507            0.356706            12.8142             
0.00116761          0.231644            0.357008            12.8118             
0.00116976          0.231782            0.35731             12.8095             
0.00117192          0.231919            0.357612            12.8071             
0.00117408          0.232058            0.357915            12.8048             
0.00117625          0.232196            0.358219            12.8024             
0.00117841          0.232335            0.358523            12.8                
0.00118059          0.232474            0.358828            12.7977             
0.00118276          0.232613            0.359133            12.7953             
0.00118494          0.232752            0.359439            12.793              
0.00118713          0.232892            0.359745            12.7906             
0.00118932          0.233032            0.360052            12.7882             
0.00119151          0.233172            0.36036             12.7859             
0.00119371          0.233312            0.360668            12.7835             
0.00119591          0.233453            0.360976            12.7812             
0.00119812          0.233594            0.361285            12.7788             
0.00120032          0.233735            0.361595            12.7765             
0.00120254          0.233877            0.361905            12.7742             
0.00120476          0.234019            0.362215            12.7718             
0.00120698          0.234161            0.362527            12.7695             
0.0012092           0.234303            0.362839            12.7671             
0.00121143          0.234446            0.363151            12.7648             
0.00121367          0.234588            0.363464            12.7624             
0.0012159           0.234731            0.363777            12.7601             
0.00121815          0.234875            0.364091            12.7578             
0.00122039          0.235018            0.364405            12.7554             
0.00122264          0.235162            0.36472             12.7531             
0.0012249           0.235306            0.365036            12.7508             
0.00122716          0.235451            0.365352            12.7484             
0.00122942          0.235595            0.365669            12.7461             
0.00123168          0.23574             0.365986            12.7438             
0.00123396          0.235886            0.366303            12.7415             
0.00123623          0.236031            0.366622            12.7391             
0.00123851          0.236177            0.366941            12.7368             
0.00124079          0.236323            0.36726             12.7345             
0.00124308          0.236469            0.36758             12.7322             
0.00124537          0.236616            0.3679              12.7298             
0.00124767          0.236762            0.368221            12.7275             
0.00124997          0.236909            0.368543            12.7252             
0.00125228          0.237057            0.368865            12.7229             
0.00125459          0.237204            0.369188            12.7206             
0.0012569           0.237352            0.369511            12.7183             
0.00125922          0.2375              0.369835            12.716              
0.00126154          0.237649            0.370159            12.7137             
0.00126386          0.237798            0.370484            12.7114             
0.0012662           0.237947            0.370809            12.7091             
0.00126853          0.238096            0.371135            12.7068             
0.00127087          0.238245            0.371462            12.7045             
0.00127321          0.238395            0.371789            12.7022             
0.00127556          0.238545            0.372117            12.6999             
0.00127791          0.238696            0.372445            12.6976             
0.00128027          0.238846            0.372774            12.6953             
0.00128263          0.238997            0.373103            12.693              
0.00128499          0.239148            0.373433            12.6907             
0.00128736          0.2393              0.373763            12.6884             
0.00128974          0.239452            0.374094            12.6862             
0.00129212          0.239604            0.374426            12.6839             
0.0012945           0.239756            0.374758            12.6816             
0.00129689          0.239909            0.375091            12.6793             
0.00129928          0.240056            0.375424            12.6771             
0.00130167          0.240195            0.375758            12.6748             
0.00130407          0.240335            0.376092            12.6725             
0.00130648          0.240475            0.376427            12.6702             
0.00130889          0.240615            0.376762            12.668              
0.0013113           0.240755            0.377098            12.6657             
0.00131372          0.240896            0.377435            12.6635             
0.00131614          0.241037            0.377772            12.6612             
0.00131857          0.241178            0.378109            12.6589             
0.001321            0.24132             0.378447            12.6567             
0.00132343          0.241461            0.378786            12.6544             
0.00132587          0.241603            0.379126            12.6522             
0.00132832          0.241746            0.379466            12.6499             
0.00133077          0.241888            0.379806            12.6477             
0.00133322          0.242031            0.380147            12.6454             
0.00133568          0.242174            0.380489            12.6432             
0.00133814          0.242317            0.380831            12.6409             
0.00134061          0.242461            0.381174            12.6387             
0.00134308          0.242604            0.381517            12.6365             
0.00134556          0.242749            0.381861            12.6342             
0.00134804          0.242893            0.382205            12.632              
0.00135053          0.243038            0.38255             12.6298             
0.00135302          0.243182            0.382896            12.6275             
0.00135551          0.243328            0.383242            12.6253             
0.00135801          0.243473            0.383589            12.6231             
0.00136052          0.243619            0.383936            12.6209             
0.00136302          0.243765            0.384284            12.6187             
0.00136554          0.243911            0.384632            12.6164             
0.00136806          0.244057            0.384981            12.6142             
0.00137058          0.244204            0.385331            12.612              
0.00137311          0.244351            0.385681            12.6098             
0.00137564          0.244498            0.386032            12.6076             
0.00137817          0.244646            0.386383            12.6054             
0.00138072          0.244794            0.386735            12.6032             
0.00138326          0.244942            0.387087            12.601              
0.00138581          0.24509             0.38744             12.5988             
0.00138837          0.245239            0.387794            12.5966             
0.00139093          0.245388            0.388148            12.5944             
0.00139349          0.245537            0.388503            12.5922             
0.00139606          0.245687            0.388858            12.59               
0.00139864          0.245836            0.389214            12.5878             
0.00140121          0.245986            0.38957             12.5857             
0.0014038           0.246137            0.389928            12.5835             
0.00140639          0.246287            0.390285            12.5813             
0.00140898          0.246438            0.390643            12.5791             
0.00141158          0.246589            0.391002            12.5769             
0.00141418          0.246741            0.391362            12.5748             
0.00141679          0.246892            0.391721            12.5726             
0.0014194           0.247044            0.392082            12.5704             
0.00142202          0.247197            0.392443            12.5683             
0.00142464          0.247349            0.392805            12.5661             
0.00142727          0.247502            0.393167            12.564              
0.0014299           0.247655            0.39353             12.5618             
0.00143254          0.247808            0.393893            12.5596             
0.00143518          0.247962            0.394257            12.5575             
0.00143782          0.248116            0.394622            12.5554             
0.00144048          0.24827             0.394987            12.5532             
0.00144313          0.248425            0.395353            12.5511             
